record_point,rotation_different,animator_rotation,agent_rotation,reward
498, 13.69055, 25.51715, 26.1806, 0.7852844
499, 12.01388, 25.53973, 25.48131, 0.7940461
500, 10.50568, 25.57461, 25.2977, 0.797459
501, 9.492461, 25.60215, 24.92245, 0.798331
502, 14.31577, 25.64026, 26.45438, 0.7767981
503, 13.76831, 25.65152, 26.60492, 0.7818885
504, 11.0905, 25.66568, 26.26834, 0.7838236
505, 10.46469, 25.69068, 27.13549, 0.7875543
506, 12.30628, 25.69078, 27.88107, 0.7835724
507, 15.10966, 25.70564, 27.40729, 0.7748733
508, 15.31468, 25.69701, 26.03258, 0.7795581
509, 13.86516, 25.67719, 24.39328, 0.7844557
510, 12.81888, 25.6619, 23.40043, 0.7901562
511, 13.16383, 25.6222, 23.62275, 0.785984
512, 14.86553, 25.57164, 24.36324, 0.7801882
513, 13.29915, 25.47588, 25.05135, 0.785237
514, 12.81853, 25.35814, 24.94807, 0.774537
